folio,en_2010,en_eval_2010,en_2012,en_eval_2012,en_2017,en_eval_2017,en_2024,en_eval_2024,n_rondas,patron_participacion,muestra_origen,sexo,sexo_consistente,muestra_2012,fexp_encP_2012,fexp_testP_2012,espanel_2017,fexp_hogP_2017,fexp_encP_2017,fexp_evaP_2017,fexp_encP_1217_2017,fexp_evaP_1217_2017,fexp_encP_1017_2017,fexp_evaP_1017_2017,f_exp_1024,f_exp_101224,f_exp_101724,f_exp_10121724
101961,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,75.83673095703125,90.42633819580078,1.0,92.88459777832031,92.88459777832031,114.52857971191406,92.88459777832031,108.74666595458984,76.25936126708984,85.46273040771484,81.05760882091266,104.54891627655476,96.49855944064608,110.21878423673961
101971,1,0,0,0,0,0,0,0,1,1000,original_2010,1.0,1,,,,,,,,,,,,,,,
101991,1,1,1,1,1,1,0,0,3,1110,original_2010,1.0,1,1.0,68.63143920898438,84.59453582763672,1.0,40.46402359008789,80.92804718017578,97.76055908203125,80.92804718017578,92.8251724243164,70.67255401611328,76.80724334716797,,,,
102011,1,1,1,1,0,0,0,0,2,1100,original_2010,2.0,1,1.0,67.94828033447266,82.4063491821289,,,,,,,,,,,,
102021,1,1,0,0,1,0,0,0,2,1010,original_2010,2.0,1,,,,1.0,,,,,,76.25936126708984,,,,,
102031,1,1,1,1,1,1,1,1,4,1111,original_2010,1.0,1,1.0,75.83673095703125,90.42633819580078,1.0,92.88459777832031,92.88459777832031,103.5206527709961,92.88459777832031,98.29447174072266,79.5831527709961,85.46273040771484,85.8288080762791,101.19281348788869,97.1993340318618,111.16451492855485
102061,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,75.83673095703125,84.59453582763672,1.0,87.32279968261719,87.32279968261719,97.76055908203125,87.32279968261719,92.8251724243164,70.67255401611328,79.9533920288086,95.0710239155569,105.29476804162236,112.56541593276856,121.74905656559861
102101,1,0,0,0,0,0,0,0,1,1000,original_2010,1.0,1,,,,,,,,,,,,,,,
102111,1,1,0,0,1,1,1,1,3,1011,original_2010,1.0,1,,,,1.0,,,,,,69.9420166015625,76.80724334716797,73.90979675156842,90.68990469555091,,
102121,1,1,1,1,1,1,1,1,4,1111,original_2010,1.0,1,1.0,65.68546295166016,77.97526550292969,1.0,80.42888641357422,80.42888641357422,93.05647277832031,80.42888641357422,88.35856628417969,70.67255401611328,79.9533920288086,77.33808249858347,93.36908806118775,88.19441403233883,108.33954493969398
102131,1,1,1,1,1,1,1,1,4,1111,original_2010,1.0,1,1.0,71.2898178100586,83.90670776367188,1.0,81.02009582519531,81.02009582519531,117.80354309082031,81.02009582519531,114.06008911132812,68.60291290283203,83.05647277832031,70.50946294781772,91.59149370111483,79.08557475487007,94.78189102650965
102141,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,72.0065689086914,91.02949523925781,1.0,87.96467590332031,87.96467590332031,131.05052185058594,87.96467590332031,126.88612365722656,71.60160827636719,87.84204864501953,77.46396039742838,97.30793690436126,100.79696944434396,106.2119552340537
102161,1,1,1,0,1,1,0,0,3,1110,original_2010,2.0,1,1.0,68.91571807861328,,1.0,87.96467590332031,87.96467590332031,,87.96467590332031,,71.60160827636719,87.84204864501953,,,,
102171,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,72.0065689086914,88.67485809326172,1.0,81.5229263305664,81.5229263305664,117.80354309082031,81.5229263305664,114.06008911132812,70.7650375366211,86.4585952758789,65.99990491935536,86.60930819435664,77.21819330072175,91.46676225195013
102181,1,1,1,1,1,1,1,1,4,1111,original_2010,1.0,1,1.0,71.2898178100586,88.67485809326172,1.0,81.5229263305664,81.5229263305664,123.75861358642578,81.5229263305664,119.82593536376953,70.7650375366211,86.4585952758789,72.38846997035165,91.59149370111483,81.21891519314579,94.78189102650965
102191,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,72.0065689086914,97.30491638183594,1.0,43.982337951660156,87.96467590332031,140.32041931152344,87.96467590332031,135.8614501953125,71.60160827636719,92.41619110107422,72.3482604071746,86.1116746086414,84.41093154690527,102.11721027083371
102231,1,1,1,1,1,1,1,1,4,1111,original_2010,1.0,1,1.0,79.56620788574219,97.30491638183594,1.0,49.42849349975586,98.85698699951172,151.06788635253906,98.85698699951172,146.26739501953125,77.25255584716797,95.98634338378906,86.10425458103651,109.62979260032209,108.14490770695693,119.24467019046259
102241,1,1,1,1,0,0,0,0,2,1100,original_2010,1.0,1,1.0,72.0065689086914,97.30491638183594,,,,,,,,,,,,
102261,1,1,1,0,1,1,1,1,4,1111,original_2010,2.0,1,1.0,71.2898178100586,,1.0,81.5229263305664,81.5229263305664,,81.5229263305664,,68.60291290283203,83.05647277832031,81.71178917268293,96.99123170514046,94.07818917377926,109.23074749526862
102291,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,72.0065689086914,88.67485809326172,1.0,81.5229263305664,81.5229263305664,123.75861358642578,81.5229263305664,119.82593536376953,68.60291290283203,86.4585952758789,73.48157649361288,93.29951975103933,84.7487212440292,103.80314347422824
102301,1,1,1,1,1,1,1,1,4,1111,original_2010,1.0,1,1.0,69.36776733398438,81.7695083618164,1.0,81.02009582519531,81.02009582519531,117.80354309082031,81.02009582519531,114.06008911132812,68.60291290283203,83.05647277832031,97.79627339066087,112.74653649981218,108.53830716657521,119.24467019046259
102321,1,0,0,0,0,0,0,0,1,1000,original_2010,2.0,1,,,,,,,,,,,,,,,
102361,1,1,1,1,1,0,0,0,3,1110,original_2010,1.0,1,1.0,72.0065689086914,91.02949523925781,1.0,87.96467590332031,87.96467590332031,,87.96467590332031,,71.60160827636719,,,,,
102371,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,79.56620788574219,91.02949523925781,1.0,87.96467590332031,87.96467590332031,131.05052185058594,87.96467590332031,126.88612365722656,74.0261001586914,87.84204864501953,88.310813492328,108.55104789995231,100.91955986032909,119.0753413447182
102391,1,1,1,1,1,1,1,1,4,1111,original_2010,1.0,1,1.0,68.91571807861328,83.90670776367188,1.0,87.96467590332031,87.96467590332031,123.75861358642578,87.96467590332031,119.82593536376953,71.60160827636719,87.84204864501953,102.15561618520562,122.70398349035221,116.20087612857486,137.42385481063442
102411,1,1,1,1,1,0,1,1,4,1111,original_2010,1.0,1,1.0,71.2898178100586,88.67485809326172,1.0,40.7614631652832,81.5229263305664,,81.5229263305664,,70.7650375366211,,96.01208777011296,122.49052805900719,109.53090988583335,136.97336452640354
102441,1,1,1,1,1,1,1,1,4,1111,original_2010,1.0,1,1.0,69.36776733398438,80.509521484375,1.0,81.02009582519531,81.02009582519531,117.80354309082031,81.02009582519531,114.06008911132812,68.60291290283203,86.4585952758789,87.29488895644691,106.09988724851591,96.35329893992981,114.38926057110142
102451,1,1,1,1,1,1,1,1,4,1111,original_2010,1.0,1,1.0,72.0065689086914,91.02949523925781,1.0,93.5673599243164,93.5673599243164,131.05052185058594,93.5673599243164,126.88612365722656,74.0261001586914,92.41619110107422,81.88012183623462,103.60749941532663,86.79821480958775,108.88235112292278
102471,1,1,1,1,1,1,1,1,4,1111,original_2010,1.0,1,1.0,79.56620788574219,97.30491638183594,1.0,93.5673599243164,93.5673599243164,140.32041931152344,93.5673599243164,135.8614501953125,74.0261001586914,92.41619110107422,78.91052610022865,103.60749941532663,100.39340317707405,108.7053334271767
102511,1,0,0,0,1,1,0,0,2,1010,original_2010,2.0,1,,,,1.0,,,,,,74.0261001586914,,,,,
102581,1,1,1,1,0,0,1,1,3,1101,original_2010,1.0,1,1.0,69.36776733398438,83.90670776367188,,,,,,,,,87.29488895644691,,96.35329893992981,
102611,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,71.2898178100586,91.02949523925781,1.0,81.02009582519531,81.02009582519531,123.75861358642578,81.02009582519531,119.82593536376953,68.60291290283203,83.05647277832031,67.29141064508691,84.96080357701685,80.2664838025022,95.92672127733181
102621,1,1,0,0,1,0,1,1,3,1011,original_2010,1.0,1,,,,1.0,,,,,,68.60291290283203,,81.88012183623462,99.67266977388326,,
102631,1,1,0,0,0,0,0,0,1,1000,original_2010,2.0,1,,,,,,,,,,,,,,,
102661,1,1,0,0,0,0,0,0,1,1000,original_2010,1.0,1,,,,,,,,,,,,,,,
102671,1,1,0,0,0,0,0,0,1,1000,original_2010,1.0,1,,,,,,,,,,,,,,,
102681,1,1,0,0,0,0,1,1,2,1001,original_2010,1.0,1,,,,,,,,,,,,81.88012183623462,,,
102701,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,71.2898178100586,83.90670776367188,1.0,40.7614631652832,81.5229263305664,117.80354309082031,81.5229263305664,114.06008911132812,68.60291290283203,86.4585952758789,87.08618262845089,99.72787851225239,106.61259477537287,109.23074749526862
102711,1,1,1,1,0,0,0,0,2,1100,original_2010,1.0,1,1.0,72.0065689086914,91.02949523925781,,,,,,,,,,,,
102731,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,79.56620788574219,97.30491638183594,1.0,49.42849349975586,98.85698699951172,151.06788635253906,98.85698699951172,146.26739501953125,77.25255584716797,95.98634338378906,70.58902795523778,86.2019053690232,84.7487212440292,101.17132065365462
102741,1,1,1,0,1,1,1,1,4,1111,original_2010,1.0,1,1.0,72.0065689086914,,1.0,43.982337951660156,87.96467590332031,,87.96467590332031,,71.60160827636719,87.84204864501953,81.64193134599405,97.29967800221566,89.5043607617281,102.74069785467208
102751,1,1,1,1,1,0,1,1,4,1111,original_2010,1.0,1,1.0,71.2898178100586,88.67485809326172,1.0,81.5229263305664,81.5229263305664,,81.5229263305664,,70.7650375366211,,78.63539017304475,94.29731202986534,86.45225628347615,102.74069785467208
102781,1,1,1,1,1,1,0,0,3,1110,original_2010,1.0,1,1.0,72.0065689086914,91.02949523925781,1.0,81.5229263305664,81.5229263305664,123.75861358642578,81.5229263305664,119.82593536376953,68.60291290283203,83.05647277832031,,,,
102791,1,1,1,1,1,1,1,1,4,1111,original_2010,1.0,1,1.0,71.2898178100586,88.67485809326172,1.0,81.5229263305664,81.5229263305664,123.75861358642578,81.5229263305664,119.82593536376953,68.60291290283203,86.4585952758789,94.67595289710376,118.61401648553154,109.53090988583335,121.32152340915195
102801,1,0,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,71.2898178100586,,1.0,81.5229263305664,81.5229263305664,,81.5229263305664,106.70816802978516,68.60291290283203,,65.99990491935536,83.72838103943417,77.21819330072175,91.46676225195013
102811,1,1,0,0,1,1,0,0,2,1010,original_2010,2.0,1,,,,1.0,,,,,,71.60160827636719,87.84204864501953,,,,
102831,1,1,0,0,0,0,0,0,1,1000,original_2010,2.0,1,,,,,,,,,,,,,,,
102851,1,1,1,1,0,0,1,1,3,1101,original_2010,2.0,1,1.0,72.0065689086914,91.02949523925781,,,,,,,,,73.60612402562619,,91.94262525283885,
102861,1,1,0,0,1,1,0,0,2,1010,original_2010,2.0,1,,,,1.0,,,,,,71.60160827636719,87.84204864501953,,,,
102901,1,1,0,0,1,1,1,1,3,1011,original_2010,1.0,1,,,,1.0,,,,,,77.25255584716797,92.41619110107422,68.69379110440107,90.13552752156876,,
102931,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,79.56620788574219,97.30491638183594,1.0,98.85698699951172,98.85698699951172,151.06788635253906,98.85698699951172,146.26739501953125,77.25255584716797,95.98634338378906,79.99430793070536,96.99123170514046,98.17289813052749,109.23074749526862
102941,1,1,1,0,1,1,0,0,3,1110,original_2010,2.0,1,1.0,79.56620788574219,,1.0,87.96467590332031,87.96467590332031,,87.96467590332031,,70.7650375366211,87.84204864501953,,,,
102971,1,1,1,0,1,1,0,0,3,1110,original_2010,2.0,1,1.0,68.91571807861328,,1.0,75.9340591430664,75.9340591430664,,75.9340591430664,,67.89376068115234,80.20741271972656,,,,
102981,1,1,1,1,0,0,1,1,3,1101,original_2010,1.0,1,1.0,68.91571807861328,88.67485809326172,,,,,,,,,73.78002513954179,,85.31358580834176,
102991,1,1,0,0,1,1,0,0,2,1010,original_2010,1.0,1,,,,1.0,,,,,,77.25255584716797,95.98634338378906,,,,
103001,1,1,0,0,1,1,1,1,3,1011,original_2010,2.0,1,,,,1.0,,,,,,70.7650375366211,87.84204864501953,72.3482604071746,94.10106736375378,,
103031,1,1,1,1,1,1,1,1,4,1111,original_2010,1.0,1,1.0,79.56620788574219,97.30491638183594,1.0,93.5673599243164,93.5673599243164,140.32041931152344,93.5673599243164,135.8614501953125,74.0261001586914,92.41619110107422,78.50233271478835,103.04215705246551,86.79821480958775,108.7053334271767
103051,1,1,1,1,1,1,0,0,3,1110,original_2010,1.0,1,1.0,71.2898178100586,88.67485809326172,1.0,43.982337951660156,87.96467590332031,123.75861358642578,87.96467590332031,119.82593536376953,70.7650375366211,86.4585952758789,,,,
103061,1,1,1,1,1,1,0,0,3,1110,original_2010,2.0,1,1.0,68.91571807861328,83.90670776367188,1.0,81.5229263305664,81.5229263305664,123.75861358642578,81.5229263305664,119.82593536376953,70.7650375366211,86.4585952758789,,,,
103081,1,1,0,0,0,0,1,1,2,1001,original_2010,2.0,1,,,,,,,,,,,,81.71178917268293,,,
103091,1,1,0,0,1,1,0,0,2,1010,original_2010,2.0,1,,,,1.0,,,,,,74.0261001586914,92.41619110107422,,,,
103111,1,1,1,1,1,1,0,0,3,1110,original_2010,2.0,1,1.0,72.0065689086914,91.02949523925781,1.0,43.982337951660156,87.96467590332031,123.75861358642578,87.96467590332031,119.82593536376953,68.60291290283203,86.4585952758789,,,,
103121,1,0,1,0,1,1,0,0,3,1110,original_2010,2.0,1,1.0,71.2898178100586,,1.0,81.02009582519531,81.02009582519531,,81.02009582519531,,68.60291290283203,,,,,
103131,1,1,1,1,1,0,1,1,4,1111,original_2010,1.0,1,1.0,71.2898178100586,88.67485809326172,1.0,81.5229263305664,81.5229263305664,,81.5229263305664,,70.7650375366211,,77.29158084018299,102.9383013467817,88.3147838539989,106.93978062331145
103161,1,1,1,0,1,1,1,1,4,1111,original_2010,2.0,1,1.0,72.0065689086914,,1.0,43.982337951660156,87.96467590332031,,87.96467590332031,,70.7650375366211,86.4585952758789,76.42037651394303,100.2180953404648,88.20058908143166,112.23156025943948
103171,1,1,1,1,0,0,1,1,3,1101,original_2010,1.0,1,1.0,72.0065689086914,91.02949523925781,,,,,,,,,80.90055734309436,,88.90524875633588,
103181,1,1,1,1,1,1,0,0,3,1110,original_2010,2.0,1,1.0,71.2898178100586,88.67485809326172,1.0,40.7614631652832,81.5229263305664,123.75861358642578,81.5229263305664,119.82593536376953,68.60291290283203,86.4585952758789,,,,
103201,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,79.56620788574219,97.30491638183594,1.0,24.088342666625977,96.3533706665039,140.32041931152344,96.3533706665039,135.8614501953125,77.25255584716797,95.98634338378906,65.99990491935536,83.72838103943417,77.21819330072175,90.507594455561
103221,1,1,1,1,1,0,1,1,4,1111,original_2010,1.0,1,1.0,72.0065689086914,91.02949523925781,1.0,43.982337951660156,87.96467590332031,,87.96467590332031,,70.7650375366211,,85.46005782839062,106.68610956492884,101.94409171699047,115.28851788892666
103241,1,1,0,0,0,0,1,1,2,1001,original_2010,2.0,1,,,,,,,,,,,,65.99990491935536,,,
103251,1,1,1,0,0,0,0,0,2,1100,original_2010,2.0,1,1.0,68.91571807861328,,,,,,,,,,,,,
103261,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,72.0065689086914,88.67485809326172,1.0,43.982337951660156,87.96467590332031,123.75861358642578,87.96467590332031,119.82593536376953,70.7650375366211,86.4585952758789,91.3439064671245,108.4310252797791,106.94464822672843,116.77323466857894
103281,1,1,1,1,1,1,0,0,3,1110,original_2010,2.0,1,1.0,62.238765716552734,75.88368225097656,1.0,32.72679901123047,65.45359802246094,85.76834869384766,71.16560363769531,91.27506256103516,62.138946533203125,73.55646514892578,,,,
103301,1,1,1,1,1,1,1,1,4,1111,original_2010,1.0,1,1.0,59.957923889160156,69.94600677490234,1.0,65.04988098144531,65.04988098144531,85.76834869384766,70.7266616821289,91.27506256103516,62.138946533203125,73.55646514892578,74.23395116627316,91.22251886049109,79.19133159200086,95.27197843960424
103311,1,1,0,0,0,0,0,0,1,1000,original_2010,1.0,1,,,,,,,,,,,,,,,
103321,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,68.7729263305664,81.11497497558594,1.0,75.12389373779297,75.12389373779297,97.24616241455078,81.67981719970703,103.48980712890625,67.0511474609375,78.62501525878906,76.92128294947834,89.77808665754515,84.63424959566379,94.58805749012511
103341,1,1,1,1,1,1,0,0,3,1110,original_2010,2.0,1,1.0,62.238765716552734,75.88368225097656,1.0,70.6255874633789,70.6255874633789,90.82185363769531,76.78894805908203,96.65302276611328,67.0511474609375,74.73346710205078,,,,
103361,1,1,1,1,1,1,1,1,4,1111,original_2010,1.0,1,1.0,59.957923889160156,73.92081451416016,1.0,65.04988098144531,65.04988098144531,85.76834869384766,70.7266616821289,91.27506256103516,62.138946533203125,73.55646514892578,74.23395116627316,90.73683528862995,78.34407650040778,95.27197843960424
103381,1,1,1,1,0,0,1,1,3,1101,original_2010,1.0,1,1.0,59.567195892333984,73.92081451416016,,,,,,,,,84.12488060146423,,89.57027674855459,
103391,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,68.7729263305664,81.11497497558594,1.0,77.36074829101562,77.36074829101562,100.47943878173828,84.11187744140625,106.93067932128906,69.97359466552734,78.62501525878906,80.28441020452097,103.6122236444136,90.89240300214692,114.23067531519636
103401,1,1,1,1,1,1,0,0,3,1110,original_2010,1.0,1,1.0,68.7729263305664,81.11497497558594,1.0,79.37086486816406,79.37086486816406,104.69446563720703,86.29740905761719,111.41632843017578,69.97359466552734,81.66239929199219,,,,
103431,1,0,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,59.567195892333984,,1.0,65.45359802246094,65.45359802246094,,71.16560363769531,67.91702270507812,64.09734344482422,,70.84502163836318,83.22839045560474,71.9433371454683,84.42193027717131
103441,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,59.957923889160156,69.94600677490234,1.0,65.04988098144531,65.04988098144531,85.76834869384766,70.7266616821289,91.27506256103516,62.138946533203125,73.55646514892578,71.9475915990071,81.54535733974068,78.12976798378553,85.67562585593943
103451,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,68.7729263305664,81.11497497558594,1.0,77.36074829101562,77.36074829101562,104.69446563720703,84.11187744140625,111.41632843017578,69.97359466552734,81.66239929199219,89.37534541925608,100.76735910278143,106.77872001698567,128.56815760750058
103461,1,1,0,0,1,1,1,1,3,1011,original_2010,2.0,1,,,,1.0,,,,,,62.138946533203125,73.55646514892578,70.84502163836318,83.81889807696976,,
103471,1,1,1,1,1,1,1,1,4,1111,original_2010,1.0,1,1.0,59.567195892333984,69.94600677490234,1.0,35.31279373168945,70.6255874633789,85.76834869384766,76.78894805908203,91.27506256103516,64.85509490966797,74.73346710205078,74.23395116627316,88.69777359737579,76.30936853303588,90.84246063215998
103501,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,61.61924362182617,75.88368225097656,1.0,70.6255874633789,70.6255874633789,90.82185363769531,76.78894805908203,96.65302276611328,64.85509490966797,74.73346710205078,70.84502163836318,83.22839045560474,71.9433371454683,84.42193027717131
103541,1,1,1,1,1,1,1,1,4,1111,original_2010,1.0,1,1.0,68.7729263305664,81.11497497558594,1.0,75.12389373779297,75.12389373779297,100.47943878173828,81.67981719970703,106.93067932128906,64.85509490966797,74.73346710205078,77.27585885594945,91.31810493843155,82.09765226329287,101.42021457304217
103561,1,1,1,1,1,1,1,1,4,1111,original_2010,1.0,0,1.0,59.567195892333984,69.94600677490234,1.0,60.96636962890625,60.96636962890625,81.64130401611328,66.28678894042969,86.88304138183594,61.49660873413086,70.66204071044922,67.39152770082917,83.22839045560474,73.89010331745484,87.3942914907003
103581,1,1,0,0,0,0,0,0,1,1000,original_2010,2.0,1,,,,,,,,,,,,,,,
103601,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,59.957923889160156,67.11405944824219,1.0,65.45359802246094,65.45359802246094,85.76834869384766,71.16560363769531,91.27506256103516,64.09734344482422,74.73346710205078,71.9475915990071,84.9625081438367,73.99759741868199,84.87017345840235
103611,1,1,1,1,1,0,1,1,4,1111,original_2010,2.0,1,1.0,68.7729263305664,81.11497497558594,1.0,77.36074829101562,77.36074829101562,,84.11187744140625,,69.97359466552734,,80.28441020452097,99.04388973460615,90.89240300214692,102.22194902328748
103641,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,61.61924362182617,73.92081451416016,1.0,32.72679901123047,65.45359802246094,85.76834869384766,71.16560363769531,91.27506256103516,62.138946533203125,73.55646514892578,78.14927391439598,92.31173140375985,79.37713106674757,98.76898671288896
103651,1,1,1,1,0,0,0,0,2,1100,original_2010,1.0,1,1.0,68.7729263305664,81.11497497558594,,,,,,,,,,,,
103661,1,1,1,1,1,1,0,0,3,1110,original_2010,2.0,1,1.0,59.567195892333984,69.94600677490234,1.0,65.04988098144531,65.04988098144531,81.64130401611328,70.7266616821289,86.88304138183594,62.138946533203125,70.66204071044922,,,,
103671,1,1,1,1,1,1,1,1,4,1111,original_2010,1.0,1,1.0,59.957923889160156,67.11405944824219,1.0,65.45359802246094,65.45359802246094,85.76834869384766,71.16560363769531,91.27506256103516,64.85509490966797,74.73346710205078,94.51205188951795,117.47578292218176,106.64725004429319,128.6073864209975
103681,1,1,1,0,1,1,1,1,4,1111,original_2010,2.0,1,1.0,62.238765716552734,,1.0,70.6255874633789,70.6255874633789,,76.78894805908203,,67.0511474609375,78.62501525878906,95.96884910817411,117.05677125190142,110.14596230517787,126.5257701402993
103691,1,1,1,1,1,1,1,1,4,1111,original_2010,1.0,1,1.0,59.567195892333984,69.94600677490234,1.0,65.04988098144531,65.04988098144531,81.64130401611328,70.7266616821289,86.88304138183594,62.138946533203125,70.66204071044922,70.76605864164416,90.00334207795264,76.42038214131883,95.27197843960424
103701,1,1,1,1,0,0,0,0,2,1100,original_2010,2.0,1,1.0,59.567195892333984,73.92081451416016,,,,,,,,,,,,
103731,1,1,0,0,0,0,0,0,1,1000,original_2010,1.0,1,,,,,,,,,,,,,,,
103741,1,1,1,1,1,1,1,1,4,1111,original_2010,1.0,1,1.0,59.567195892333984,73.92081451416016,1.0,32.72679901123047,65.45359802246094,85.76834869384766,71.16560363769531,91.27506256103516,64.09734344482422,74.73346710205078,74.23395116627316,91.22251886049109,79.19133159200086,95.27197843960424
103751,1,1,1,0,1,1,0,0,3,1110,original_2010,1.0,1,1.0,61.61924362182617,,1.0,32.72679901123047,65.45359802246094,,71.16560363769531,,64.09734344482422,74.73346710205078,,,,
103771,1,1,1,1,1,0,1,1,4,1111,original_2010,2.0,1,1.0,62.238765716552734,75.88368225097656,1.0,35.31279373168945,70.6255874633789,,76.78894805908203,,64.85509490966797,,86.73701026754999,93.82136760023641,92.63961340468234,93.85887355844312
103781,1,1,1,0,1,0,1,1,4,1111,original_2010,1.0,1,1.0,59.567195892333984,,1.0,32.72679901123047,65.45359802246094,,71.16560363769531,,62.138946533203125,,72.50649817165058,92.95531025912132,76.30936853303588,91.66873565979951
103791,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,59.567195892333984,73.92081451416016,1.0,65.45359802246094,65.45359802246094,85.76834869384766,71.16560363769531,91.27506256103516,62.138946533203125,73.55646514892578,87.40200384438441,92.90580316775208,86.9935344778659,96.69819658898707
